6.387869262695312500e+02,2.122275848388671875e+02,2.198247984051704407e-02
6.396259765625000000e+02,2.085580139160156250e+02,4.079635068774223328e-02
6.397047729492187500e+02,1.731811523437500000e+02,2.539735659956932068e-02
6.377837524414062500e+02,2.080040435791015625e+02,6.078232079744338989e-02
6.396106567382812500e+02,2.043488464355468750e+02,1.086655929684638977e-01
6.390921020507812500e+02,2.029599304199218750e+02,7.846996933221817017e-02
6.329029541015625000e+02,2.004504394531250000e+02,3.964475914835929871e-02
6.282217407226562500e+02,2.025003356933593750e+02,4.805320873856544495e-02
6.204398803710937500e+02,2.010223083496093750e+02,4.380990192294120789e-02
6.156107788085937500e+02,2.005953979492187500e+02,3.917272761464118958e-02
6.094707031250000000e+02,1.983007659912109375e+02,4.700425639748573303e-02
6.057451171875000000e+02,1.985597686767578125e+02,4.315535724163055420e-02
5.986816406250000000e+02,1.960102386474609375e+02,6.299794465303421021e-02
5.942305297851562500e+02,1.998863677978515625e+02,6.203897297382354736e-02
5.896983642578125000e+02,2.016472930908203125e+02,6.949631869792938232e-02
5.844783325195312500e+02,2.026923828125000000e+02,8.473788201808929443e-02
5.828583374023437500e+02,2.020136108398437500e+02,8.437352627515792847e-02
5.749488525390625000e+02,2.043102569580078125e+02,9.567307680845260620e-02
5.688899536132812500e+02,2.052709045410156250e+02,7.225691527128219604e-02
5.618475952148437500e+02,2.049278411865234375e+02,6.302457302808761597e-02
5.573918457031250000e+02,2.034149475097656250e+02,3.600933402776718140e-02
5.498934326171875000e+02,2.054257812500000000e+02,4.967807605862617493e-02
5.369931640625000000e+02,2.090734252929687500e+02,7.772082090377807617e-02
5.298190307617187500e+02,2.041261291503906250e+02,8.037893474102020264e-02
5.237893066406250000e+02,2.054071350097656250e+02,7.493557780981063843e-02
5.183020629882812500e+02,2.044288482666015625e+02,7.153405994176864624e-02
5.101546325683593750e+02,2.074335327148437500e+02,6.473283469676971436e-02
5.084421691894531250e+02,2.044355773925781250e+02,8.157099038362503052e-02
5.056995849609375000e+02,2.049718475341796875e+02,5.126048251986503601e-02
